User ID,ID,Transaction Value,Commission,Processing Cost,Promo Code Cost,Inter Gta Tion Cost,Destination ID,Departure Date,Arrival Date,Created Date
126286,1198164,6394,639.4,345.9154,50,155.3742,803,2021-06-05,2021-06-01,2021-03-19
126286,1198169,5089,524.167,229.005,150,98.7266,647,2021-01-03,2020-12-22,2020-11-22
126286,1198172,3628,428.104,152.7388,100,88.1604,1010,2021-06-05,2021-05-10,2021-03-02
126286,1198174,4086,465.804,197.3538,50,65.7846,1021,2021-02-03,2021-01-28,2020-11-02
126286,1198178,5885,653.235,247.7585,150,117.7,1006,2021-06-16,2021-06-08,2021-03-13
126286,1198180,5310,541.62,295.236,,93.456,45,2021-03-24,2021-03-01,2021-02-12
126286,1198186,7835,767.83,332.204,100,,498,2021-06-10,2021-05-13,2021-02-23
126286,1198190,2437,238.826,107.7154,100,55.0762,240,2021-07-06,2021-06-19,2021-03-17
126286,1198193,5581,613.91,295.793,100,,41,2021-02-20,2021-01-26,2020-12-02
126287,1198194,2606,284.054,109.1914,,59.4168,468,2020-05-20,2020-04-29,2020-04-15
126287,1198197,2963,237.04,162.6687,100,71.7046,117,2020-04-04,2020-03-13,2020-02-09
126287,1198203,4940,533.52,284.05,100,105.222,1158,2019-12-24,2019-12-22,2019-12-20
126287,1198208,6707,771.305,295.108,,102.6171,392,2020-05-27,2020-05-26,2020-02-20
126287,1198214,2606,229.328,120.1366,150,54.726,301,2019-12-16,2019-12-03,2019-11-10
126287,1198216,8477,788.361,376.3788,150,169.54,500,2020-05-20,2020-05-09,2020-01-31
126287,1198218,3706,444.72,153.4284,50,83.0144,1111,2020-06-06,2020-05-07,2020-04-18
126287,1198224,5041,423.444,247.5131,150,85.697,894,2019-12-15,2019-12-11,2019-10-17
126290,1198227,8034,859.638,358.3164,50,132.561,58,2020-12-01,2020-11-28,2020-10-10
126290,1198228,3999,403.899,197.5506,100,,371,2020-11-15,2020-11-09,2020-08-03
126290,1198231,3280,331.28,136.448,,76.752,255,2020-10-06,2020-09-15,2020-08-16
126290,1198235,7110,753.66,422.334,50,,38,2021-03-20,2021-02-25,2020-12-12
126290,1198240,7942,794.2,395.5116,50,183.4602,1283,2020-12-15,2020-12-08,2020-09-25
126290,1198244,3995,343.57,169.7875,100,93.483,1407,2020-12-12,2020-11-13,2020-11-07
126290,1198249,8396,722.056,468.4968,,192.2684,1036,2020-11-14,2020-11-12,2020-09-28
126290,1198250,1701,151.389,71.1018,100,26.3655,202,2020-10-18,2020-09-29,2020-09-27
126293,1198253,4112,374.192,236.44,,80.184,957,2019-08-14,2019-07-31,2019-06-06
126293,1198259,5759,673.803,336.9015,50,,587,2019-11-12,2019-10-21,2019-09-06
126293,1198262,7057,656.301,322.5049,,124.9089,594,2019-08-08,2019-08-07,2019-05-30
126293,1198265,5507,611.277,281.4077,100,97.4739,368,2020-01-15,2020-01-06,2019-10-16
126293,1198271,7224,765.744,329.4144,100,128.5872,496,2019-07-18,2019-07-17,2019-05-16
126293,1198275,3919,372.305,181.0578,100,65.8392,806,2019-12-04,2019-11-23,2019-09-27
126293,1198276,6996,566.676,373.5864,100,144.8172,961,2019-09-19,2019-08-26,2019-08-17
126293,1198278,5893,548.049,245.7381,100,,83,2019-11-23,2019-11-05,2019-09-16
126293,1198284,7463,791.078,341.8054,50,167.1712,491,2019-10-19,2019-10-09,2019-08-19
126293,1198287,7463,611.966,380.613,,,97,2019-07-21,2019-07-11,2019-06-16
126293,1198288,6237,567.567,311.2263,150,107.2764,821,2019-10-22,2019-10-20,2019-09-12
126293,1198292,8471,686.151,481.1528,150,,121,2019-12-29,2019-12-24,2019-09-17
126294,1198294,4932,434.016,234.27,50,108.504,155,2020-11-11,2020-10-15,2020-10-09
126294,1198299,7125,726.75,302.1,50,,642,2020-08-31,2020-08-17,2020-06-01
126294,1198304,1607,149.451,88.5457,50,39.3715,587,2020-10-11,2020-10-08,2020-09-10
126294,1198310,8171,670.022,436.3314,150,,728,2020-07-23,2020-07-09,2020-05-09
126294,1198312,7483,673.47,341.2248,50,170.6124,1325,2020-09-04,2020-08-06,2020-07-10
126294,1198316,2879,241.836,128.6913,50,66.7928,320,2020-11-20,2020-10-24,2020-08-28
126294,1198320,1731,207.72,75.2985,,29.7732,825,2020-08-08,2020-07-27,2020-06-04
126294,1198322,6384,727.776,333.8832,50,,615,2020-08-20,2020-08-08,2020-05-23
126294,1198323,7998,759.81,341.5146,50,190.3524,1104,2020-11-05,2020-11-01,2020-08-06
126294,1198324,2706,270.6,149.3712,150,60.6144,41,2020-11-08,2020-10-17,2020-07-28
126294,1198327,2969,252.365,127.9639,150,68.287,323,2020-10-13,2020-09-23,2020-07-12
126294,1198330,5997,539.73,328.6356,150,113.3433,503,2020-09-18,2020-09-06,2020-08-28
126294,1198331,7885,725.42,379.2685,100,153.7575,280,2020-06-29,2020-06-28,2020-04-29
126297,1198337,3055,360.49,140.2245,50,,224,2022-05-30,2022-05-08,2022-02-17
126297,1198340,6319,587.667,368.3977,150,113.1101,635,2021-12-29,2021-12-26,2021-10-19
126297,1198343,5085,564.435,288.3195,100,97.1235,310,2022-03-20,2022-02-20,2022-01-20
126297,1198346,3488,341.824,139.8688,100,,1350,2022-02-16,2022-01-21,2022-01-04
126297,1198349,2405,274.17,107.263,150,,1027,2021-11-22,2021-10-26,2021-09-15
126297,1198354,7692,876.888,443.0592,100,133.8408,864,2022-01-24,2022-01-19,2022-01-08
126297,1198355,1524,161.544,69.4944,,,538,2022-02-27,2022-02-15,2021-11-29
126300,1198359,7416,763.848,305.5392,,,433,2021-11-21,2021-10-29,2021-08-09
126300,1198363,3483,383.13,208.2834,100,61.9974,828,2021-09-26,2021-09-18,2021-08-09
126300,1198369,2034,187.128,98.0388,100,32.1372,145,2021-07-14,2021-07-07,2021-05-28
126300,1198371,3815,404.39,228.5185,,73.6295,1238,2021-12-02,2021-11-22,2021-08-30
126300,1198377,7204,698.788,408.4668,150,115.264,95,2021-11-05,2021-10-16,2021-09-10
126300,1198382,7725,702.975,346.8525,150,,553,2021-12-06,2021-11-27,2021-09-16
126300,1198387,3954,387.492,160.5324,50,80.2662,1234,2021-11-08,2021-10-10,2021-09-12
126301,1198390,4270,448.35,185.745,150,,179,2021-04-28,2021-04-14,2021-03-07
126301,1198396,1574,146.382,92.866,100,27.8598,924,2021-01-30,2021-01-04,2020-10-30
126301,1198401,4266,392.472,201.3552,100,75.9348,1162,2021-03-13,2021-03-11,2020-12-07
126301,1198406,4179,338.499,218.9796,,83.58,779,2021-01-05,2020-12-17,2020-10-20
126301,1198411,4597,482.685,258.3514,150,83.6654,981,2020-10-11,2020-09-23,2020-09-22
126301,1198415,5304,477.36,311.8752,150,,1447,2020-10-14,2020-10-13,2020-10-05
126301,1198421,7886,859.574,425.0554,150,176.6464,1042,2021-05-27,2021-04-30,2021-03-14
126301,1198423,6352,539.92,300.4496,,97.1856,1126,2021-02-14,2021-02-07,2020-11-16
126303,1198424,2764,290.22,129.3552,,,735,2020-06-12,2020-05-14,2020-03-30
126303,1198429,7006,756.648,390.2342,100,126.108,644,2020-04-13,2020-03-19,2019-12-11
126303,1198435,6104,561.568,271.0176,150,141.0024,204,2020-04-04,2020-03-24,2020-03-18
126303,1198438,3277,373.578,190.3937,100,64.5569,653,2020-04-29,2020-04-04,2020-02-07
126303,1198441,1548,126.936,89.4744,100,27.864,330,2020-03-09,2020-03-08,2020-01-25
126303,1198444,2280,271.32,101.916,150,40.812,576,2020-05-23,2020-05-03,2020-02-23
126303,1198447,7865,880.88,347.633,,,683,2020-08-18,2020-08-05,2020-05-09
126303,1198450,1735,147.475,69.747,50,,1078,2020-02-04,2020-01-29,2019-12-21
126303,1198454,7689,692.01,324.4758,150,187.6116,227,2020-02-07,2020-01-27,2020-01-01
126304,1198455,1952,167.872,101.6992,100,40.016,565,2019-09-20,2019-09-14,2019-08-28
126304,1198457,4106,410.6,195.8562,50,62.4112,413,2019-06-22,2019-06-04,2019-04-05
126304,1198459,2211,198.99,95.073,150,53.9484,1438,2019-08-03,2019-07-26,2019-06-11
126304,1198464,6901,800.516,320.8965,150,,1201,2019-12-03,2019-11-07,2019-08-30
126304,1198467,2126,229.608,102.2606,150,48.898,525,2019-10-14,2019-09-17,2019-07-05
126304,1198473,5935,516.345,327.612,,134.7245,1376,2019-10-23,2019-10-06,2019-08-17
126304,1198478,7445,871.065,412.453,50,,1336,2019-09-20,2019-09-05,2019-08-02
126305,1198483,6825,546,296.205,100,130.3575,937,2021-02-27,2021-02-13,2020-11-23
126305,1198488,2737,254.541,118.7858,,,332,2021-02-18,2021-01-19,2020-11-11
126305,1198492,2952,301.104,136.9728,150,64.6488,3,2021-01-29,2021-01-10,2020-10-19
126305,1198498,3202,275.372,138.9668,150,74.9268,303,2021-03-18,2021-02-25,2021-01-24
126305,1198503,3483,407.511,146.9826,,83.2437,1081,2021-03-24,2021-03-03,2020-11-26
126305,1198507,3118,349.216,177.1024,50,77.3264,769,2021-03-12,2021-03-06,2020-12-17
126305,1198508,4179,451.332,210.6216,50,,542,2021-01-16,2021-01-01,2020-11-23
126305,1198512,3751,348.843,168.795,150,74.6449,65,2021-01-08,2021-01-01,2020-12-05
126305,1198514,5718,617.544,268.1742,,,115,2021-01-09,2020-12-16,2020-12-03
126305,1198516,7921,902.994,333.4741,100,160.7963,674,2021-01-31,2021-01-09,2020-11-21
126306,1198522,5118,491.328,246.1758,150,85.9824,1006,2021-07-15,2021-07-12,2021-06-26
126306,1198527,7777,684.376,444.0667,100,185.0926,1185,2021-07-24,2021-07-20,2021-07-11
126306,1198528,2522,224.458,111.9768,100,41.613,1054,2021-04-20,2021-04-07,2021-03-11
126306,1198532,3053,244.24,134.332,100,,1094,2021-09-14,2021-09-05,2021-05-31
126306,1198535,4865,413.525,257.3585,,121.625,743,2021-10-29,2021-10-25,2021-08-27
126306,1198536,2076,232.512,109.4052,100,,1244,2021-09-28,2021-09-25,2021-09-10
126306,1198539,4030,342.55,162.409,,73.346,920,2021-08-13,2021-07-23,2021-04-22
126306,1198541,7376,626.96,318.6432,150,160.0592,135,2021-12-23,2021-12-02,2021-09-04
126306,1198547,3971,317.68,232.7006,,95.7011,179,2021-10-08,2021-09-10,2021-07-19
126306,1198551,7784,864.024,435.904,50,167.356,371,2021-05-17,2021-05-16,2021-03-27
126306,1198552,5410,432.8,279.156,50,99.544,179,2021-10-21,2021-10-02,2021-09-01
126306,1198557,7326,761.904,364.1022,100,144.3222,1218,2021-06-07,2021-06-06,2021-05-27
126308,1198561,5373,445.959,319.6935,50,,940,2020-09-30,2020-09-12,2020-07-18
126308,1198564,7972,829.088,435.2712,50,155.454,200,2020-05-27,2020-05-03,2020-03-25
126308,1198569,5812,517.268,342.3268,150,,821,2020-10-22,2020-10-20,2020-07-19
126308,1198573,3642,418.83,160.248,100,,1315,2020-11-02,2020-10-06,2020-08-01
126308,1198577,4612,410.468,231.0612,150,81.6324,720,2020-02-27,2020-02-19,2020-01-31
126308,1198583,1700,204,75.82,150,,1034,2020-03-12,2020-02-25,2020-02-10
126308,1198588,4540,463.08,229.27,100,,1251,2020-03-17,2020-02-29,2020-02-05
126308,1198591,7715,748.355,344.8605,,,145,2020-05-25,2020-05-10,2020-03-04
126308,1198597,8033,731.003,441.815,,,1201,2020-04-16,2020-03-27,2020-02-28
126308,1198602,5762,547.39,261.5948,100,121.002,410,2020-06-14,2020-06-13,2020-03-25
126309,1198607,2808,334.152,140.6808,,63.18,587,2020-12-09,2020-11-22,2020-11-11
126309,1198613,6838,745.342,302.2396,50,130.6058,142,2021-06-10,2021-05-20,2021-02-19
126309,1198618,8037,956.403,414.7092,100,171.9918,1072,2021-05-10,2021-05-05,2021-03-05
126309,1198621,8228,674.696,435.2612,150,125.0656,565,2021-04-09,2021-04-03,2021-01-14
126309,1198627,4425,504.45,197.7975,50,,75,2021-02-21,2021-01-29,2021-01-16
126309,1198630,4483,506.579,206.6663,,,891,2021-02-03,2021-01-22,2021-01-08
126309,1198634,5186,622.32,222.998,150,,965,2021-04-23,2021-03-26,2021-02-07
126309,1198637,7407,607.374,373.3128,,174.8052,815,2021-02-14,2021-01-27,2020-10-27
126309,1198643,5722,652.308,257.49,50,94.9852,605,2021-05-23,2021-05-11,2021-03-15
126309,1198649,4000,396,238.8,100,,523,2021-01-27,2021-01-07,2020-11-04
126309,1198653,3852,416.016,170.6436,100,79.3512,431,2021-05-29,2021-05-17,2021-03-28
126309,1198658,7942,675.07,393.9232,150,135.8082,286,2021-03-14,2021-02-28,2020-12-17
126309,1198659,1539,153.9,88.8003,150,26.4708,1203,2021-05-28,2021-05-12,2021-04-27
126311,1198664,3171,279.048,138.5727,100,53.907,728,2020-06-29,2020-06-02,2020-05-01
126311,1198668,1645,144.76,89.6525,,30.268,200,2020-10-01,2020-09-01,2020-06-28
126311,1198672,4126,367.214,221.1536,150,70.9672,306,2020-11-17,2020-10-19,2020-10-12
126311,1198675,8227,658.16,471.4071,100,199.9161,320,2020-08-02,2020-07-04,2020-05-22
126311,1198678,7626,648.21,314.9538,150,134.2176,58,2020-07-28,2020-07-22,2020-05-08
126311,1198684,5498,533.306,280.9478,,,712,2020-09-25,2020-09-15,2020-08-16
126311,1198688,4204,504.48,201.792,100,97.9532,603,2020-10-13,2020-10-01,2020-07-18
126311,1198691,7613,890.721,340.3011,50,186.5185,786,2020-06-07,2020-05-26,2020-05-02
126311,1198696,2446,220.14,139.9112,,41.582,975,2020-09-06,2020-08-07,2020-06-27
126311,1198697,6852,787.98,349.452,150,,1355,2020-08-14,2020-07-22,2020-05-15
126311,1198703,8273,777.662,363.1847,,134.0226,995,2020-10-10,2020-09-11,2020-09-04
126313,1198709,4215,404.64,217.0725,,104.9535,876,2022-02-08,2022-01-15,2021-10-18
126313,1198711,4575,430.05,208.62,50,,91,2021-12-24,2021-12-14,2021-10-17
126313,1198713,3840,395.52,196.224,100,,1094,2021-09-23,2021-09-12,2021-06-12
126313,1198719,7485,711.075,309.879,100,,879,2021-08-21,2021-08-13,2021-06-24
126313,1198723,6676,714.332,279.0568,100,122.1708,1017,2022-02-11,2022-01-24,2021-10-16
126313,1198727,4033,387.168,173.0157,,93.1623,523,2022-02-06,2022-02-01,2021-11-15
126313,1198730,6348,723.672,330.096,,,349,2021-11-13,2021-11-04,2021-07-29
126313,1198735,4285,509.915,222.3915,,,10,2021-11-30,2021-11-01,2021-08-07
126313,1198740,2730,218.4,115.752,150,60.606,473,2021-08-20,2021-08-17,2021-06-03
126316,1198742,7020,589.68,330.642,50,,246,2019-07-22,2019-06-26,2019-04-09
126316,1198743,7671,912.849,372.8106,100,177.2001,661,2019-04-30,2019-04-03,2019-02-02
126316,1198744,3337,276.971,146.4943,,70.077,519,2019-04-25,2019-04-09,2019-03-27
126316,1198749,7076,771.284,419.6068,150,176.9,105,2019-08-14,2019-07-30,2019-07-08
126316,1198755,8384,788.096,456.928,150,159.296,1149,2019-07-16,2019-06-24,2019-05-27
126316,1198760,3121,262.164,182.5785,50,72.4072,1081,2019-03-30,2019-03-25,2019-01-24
126316,1198765,5260,573.34,279.306,50,129.396,299,2019-02-17,2019-01-28,2019-01-17
126316,1198769,4476,474.456,230.9616,,109.2144,410,2019-06-02,2019-05-30,2019-03-05
126316,1198770,7914,704.346,426.5646,50,119.5014,19,2019-09-19,2019-09-03,2019-05-31
126316,1198772,5910,496.44,295.5,100,,1158,2019-10-14,2019-09-22,2019-07-16
126316,1198775,5074,461.734,255.2222,100,,834,2019-03-21,2019-03-05,2019-02-14
126319,1198780,2205,180.81,99.666,,53.361,10,2019-10-01,2019-09-24,2019-08-10
126319,1198783,3496,419.52,171.304,100,80.7576,1332,2019-11-08,2019-10-21,2019-09-13
126319,1198789,7202,763.412,367.302,50,141.1592,720,2020-01-18,2019-12-23,2019-09-22
126319,1198790,5822,465.76,252.6748,50,103.6316,861,2019-08-16,2019-07-28,2019-05-31
126319,1198793,6700,576.2,327.63,150,155.44,511,2019-06-20,2019-06-01,2019-05-01
126319,1198795,3956,336.26,195.822,100,60.5268,813,2019-12-05,2019-11-15,2019-08-12
126319,1198801,4255,348.91,230.1955,,,1209,2019-09-16,2019-09-10,2019-07-01
126319,1198804,8125,893.75,393.25,100,,38,2019-06-20,2019-06-05,2019-06-04
126319,1198805,2146,195.286,118.8884,100,,610,2020-01-01,2019-12-05,2019-10-14
126319,1198809,1516,140.988,65.946,50,,848,2019-12-13,2019-11-17,2019-09-04
126319,1198810,5500,632.5,290.95,150,98.45,567,2019-08-22,2019-08-15,2019-06-26
126321,1198812,7054,832.372,394.3186,50,163.6528,218,2021-11-05,2021-10-28,2021-09-18
126321,1198814,4929,552.048,205.0464,100,,573,2021-11-23,2021-11-02,2021-09-03
126321,1198815,3553,415.701,144.2518,50,,1201,2021-09-27,2021-09-03,2021-06-03
126321,1198816,2142,214.2,95.7474,150,,699,2021-10-13,2021-09-19,2021-08-31
126321,1198819,8026,890.886,325.8556,50,158.1122,1315,2021-08-20,2021-08-12,2021-05-06
126321,1198823,3072,285.696,126.2592,100,,1241,2021-06-25,2021-06-11,2021-05-04
126321,1198828,7155,615.33,327.699,,140.238,386,2021-12-23,2021-12-01,2021-09-07
126321,1198833,6303,617.694,330.2772,50,149.3811,155,2022-01-10,2022-01-08,2021-09-30
126321,1198813,6616,727.76,306.3208,100,,1101,2021-09-15,2021-09-11,2021-08-31
126322,1198839,2035,185.185,95.0345,50,,951,2021-02-13,2021-02-12,2020-12-15
126322,1198841,1977,223.401,88.5696,,,977,2020-12-19,2020-12-16,2020-11-12
126322,1198843,2982,328.02,164.01,100,,500,2020-09-30,2020-09-11,2020-09-07
126322,1198847,6109,604.791,347.6021,100,,815,2020-12-29,2020-12-04,2020-10-22
126322,1198852,4813,534.243,235.3557,50,83.7462,1050,2020-12-27,2020-12-11,2020-10-19
126322,1198857,1531,145.445,90.0228,50,32.151,723,2020-10-21,2020-10-03,2020-07-12
126322,1198858,7065,741.825,375.1515,,168.147,202,2021-02-26,2021-02-23,2020-12-12
126324,1198861,3856,331.616,216.7072,100,58.2256,103,2020-05-07,2020-04-24,2020-03-27
126324,1198865,2749,258.406,136.9002,50,,453,2020-03-06,2020-03-05,2019-12-06
126324,1198868,6652,565.42,305.992,100,,63,2020-03-21,2020-02-27,2020-01-16
126324,1198873,8345,675.945,479.003,,160.224,699,2020-05-02,2020-04-23,2020-02-25
126324,1198877,2808,241.488,117.0936,150,,605,2020-04-09,2020-04-08,2020-03-21
126324,1198882,7548,626.484,426.462,150,,836,2020-05-20,2020-04-29,2020-01-26
126324,1198887,7617,670.296,345.8118,,,992,2019-10-06,2019-09-25,2019-09-24
126324,1198890,3611,343.045,206.1881,150,56.6927,610,2020-05-14,2020-04-22,2020-02-04
126324,1198891,8010,849.06,325.206,50,143.379,943,2019-12-25,2019-12-15,2019-10-09
126324,1198895,5738,487.73,329.3612,50,102.7102,924,2020-01-22,2020-01-13,2019-10-13
126327,1198899,6597,771.849,310.059,150,121.3848,790,2021-07-01,2021-06-27,2021-05-11
126327,1198902,6233,567.203,342.1917,100,131.5163,332,2021-07-24,2021-07-23,2021-07-07
126327,1198903,4624,374.544,223.8016,50,,242,2021-06-21,2021-06-07,2021-03-07
126327,1198908,7013,834.547,392.0267,,154.286,926,2021-10-02,2021-09-23,2021-08-15
126327,1198909,4839,387.12,216.3033,50,90.0054,175,2021-03-26,2021-03-03,2021-02-28
126327,1198912,2096,232.656,96.8352,,,992,2021-09-06,2021-08-30,2021-06-05
126327,1198917,2174,219.574,96.0908,150,51.5238,726,2021-06-10,2021-06-07,2021-05-21
126327,1198920,5987,604.687,265.8228,150,,280,2021-11-11,2021-11-07,2021-09-11
126327,1198926,5789,544.166,251.8215,,,647,2021-06-11,2021-05-18,2021-05-07
126327,1198929,2134,245.41,92.6156,150,,961,2021-11-17,2021-10-23,2021-07-27
126328,1198933,3896,342.848,211.9424,50,68.18,693,2019-03-24,2019-03-22,2019-02-20
126328,1198937,4093,491.16,239.8498,50,63.4415,15,2019-05-19,2019-05-05,2019-04-12
126328,1198940,8010,760.95,356.445,50,177.021,1107,2019-05-06,2019-05-05,2019-04-25
126328,1198943,7280,684.32,420.056,150,148.512,951,2019-08-17,2019-07-24,2019-07-11
126328,1198949,2482,235.79,138.992,50,40.7048,1194,2019-10-22,2019-09-28,2019-06-20
126328,1198950,3993,327.426,179.685,,,1146,2019-07-03,2019-07-01,2019-04-15
126328,1198954,3895,350.55,172.938,50,73.226,695,2019-07-14,2019-06-29,2019-03-25
126328,1198960,4435,461.24,244.3685,,,819,2019-09-23,2019-09-02,2019-07-25
126328,1198964,2987,316.622,160.4019,100,,977,2019-04-01,2019-03-15,2019-02-28
126328,1198967,4254,348.828,233.5446,100,84.2292,1410,2019-07-05,2019-06-11,2019-03-14
126328,1198968,6565,584.285,376.831,,116.857,803,2019-04-06,2019-03-20,2019-03-02
126328,1198970,3934,452.41,206.1416,50,,263,2019-06-23,2019-06-04,2019-03-03
126330,1198974,3185,340.795,130.9035,50,,710,2021-08-24,2021-08-22,2021-06-01
126330,1198978,2194,182.102,91.4898,100,49.8038,1048,2022-03-11,2022-03-01,2021-12-11
126330,1198983,4018,393.764,222.5972,100,,615,2021-12-05,2021-11-13,2021-09-15
126330,1198984,6903,648.882,287.1648,,142.8921,836,2021-09-08,2021-09-03,2021-06-19
126330,1198988,4727,524.697,242.4951,150,103.0486,175,2021-10-16,2021-10-01,2021-07-01
126330,1198990,7394,635.884,400.7548,50,130.1344,103,2021-09-24,2021-09-01,2021-07-31
126330,1198994,5813,494.105,240.6582,150,142.4185,149,2022-03-17,2022-02-25,2021-11-19
126330,1198997,1774,205.784,103.779,150,33.5286,232,2021-12-27,2021-12-17,2021-11-22
126330,1199002,2098,234.976,87.6964,150,31.6798,769,2021-11-20,2021-10-23,2021-10-08
126330,1199007,5007,485.679,282.8955,150,109.6533,836,2022-03-09,2022-02-22,2021-11-18
126330,1199013,4488,403.92,219.4632,50,101.4288,255,2021-08-06,2021-07-13,2021-06-06
126332,1199016,3872,406.56,196.3104,100,,565,2021-08-25,2021-08-23,2021-05-20
126332,1199021,2926,348.194,172.634,100,60.8608,60,2021-11-28,2021-11-17,2021-08-22
126332,1199024,2477,213.022,135.2442,,50.7785,670,2021-07-28,2021-06-28,2021-05-08
126332,1199028,7324,688.456,366.9324,100,133.2968,1017,2021-10-07,2021-09-27,2021-08-14
126332,1199034,2237,221.463,91.2696,100,53.9117,763,2021-09-28,2021-09-13,2021-06-15
126332,1199035,3727,417.424,215.7933,150,86.4664,1139,2021-08-13,2021-08-08,2021-07-12
126332,1199038,2926,342.342,119.3808,150,68.1758,1149,2021-09-13,2021-09-09,2021-09-05
126335,1199041,2340,257.4,114.894,,42.12,1188,2021-10-02,2021-09-06,2021-07-20
126335,1199047,4176,384.192,247.2192,50,87.2784,200,2021-10-04,2021-09-27,2021-07-12
126335,1199049,5898,572.106,283.6938,50,127.9866,735,2021-10-09,2021-09-26,2021-08-14
126335,1199053,1669,136.858,90.126,,25.3688,465,2021-11-11,2021-10-28,2021-09-13
126335,1199054,5710,468.22,256.95,150,,218,2021-10-23,2021-10-16,2021-09-16
126335,1199060,4227,431.154,227.8353,50,75.6633,431,2021-11-17,2021-10-24,2021-10-21
126335,1199064,6170,734.23,249.268,150,,534,2022-03-11,2022-02-12,2021-12-04
126335,1199070,3439,333.583,198.4303,100,83.2238,615,2022-03-05,2022-03-03,2022-01-10
126335,1199076,7865,888.745,346.8465,100,168.311,1139,2022-02-12,2022-01-23,2021-12-09
126335,1199082,2191,199.381,104.5107,150,36.8088,663,2021-11-23,2021-11-22,2021-10-10
126335,1199086,5128,435.88,267.1688,50,123.072,1162,2022-02-08,2022-01-24,2021-12-15
126335,1199087,3818,362.71,155.3926,,91.2502,977,2021-12-15,2021-11-24,2021-10-05
126336,1199088,2372,282.268,98.2008,,44.3564,1367,2020-08-18,2020-08-11,2020-07-04
126336,1199089,7491,831.501,417.2487,,149.0709,514,2020-10-17,2020-09-29,2020-08-28
126336,1199093,7263,602.829,310.1301,,148.8915,773,2021-02-25,2021-02-19,2020-11-14
126336,1199095,8150,953.55,354.525,150,,229,2020-12-08,2020-11-21,2020-10-07
126336,1199097,3103,260.652,154.8397,150,,108,2020-11-11,2020-11-08,2020-10-30
126336,1199102,4308,379.104,225.7392,100,84.4368,360,2020-10-31,2020-10-21,2020-08-23
126336,1199104,5121,532.584,221.7393,50,95.2506,701,2020-10-24,2020-10-15,2020-07-22
126336,1199109,2490,241.53,117.528,100,,97,2020-11-14,2020-10-26,2020-08-05
126336,1199113,2611,237.601,111.7508,150,,628,2020-07-14,2020-06-22,2020-06-19
126336,1199118,5847,684.099,288.2571,150,94.1367,821,2021-01-27,2021-01-26,2020-11-07
126336,1199122,2784,331.296,130.2912,150,55.1232,88,2020-12-29,2020-12-11,2020-10-06
126336,1199128,4179,472.227,226.0839,100,83.9979,218,2020-12-15,2020-11-25,2020-11-19
126336,1199129,7075,742.875,361.5325,,148.575,1072,2020-10-27,2020-10-09,2020-08-17
126338,1199134,7745,627.345,385.701,100,187.429,1231,2019-08-06,2019-07-30,2019-05-03
126338,1199140,2148,182.58,117.4956,,33.0792,844,2019-07-19,2019-07-17,2019-04-25
126338,1199144,8167,710.529,400.183,150,,769,2019-12-11,2019-11-21,2019-10-06
126338,1199148,5823,494.955,324.9234,150,95.4972,3,2019-06-17,2019-05-30,2019-04-28
126338,1199150,4157,357.502,207.0186,100,,525,2019-11-14,2019-11-12,2019-09-20
126338,1199155,3663,417.582,168.8643,,,218,2019-11-24,2019-11-19,2019-09-29
126338,1199160,1642,162.558,93.4298,,34.3178,10,2019-12-13,2019-12-03,2019-10-31
126338,1199165,4425,362.85,205.32,150,91.155,896,2019-09-13,2019-08-31,2019-07-13
126338,1199171,4112,382.416,194.0864,,94.1648,819,2019-09-18,2019-08-31,2019-07-30
126338,1199176,7177,818.178,342.3429,,132.0568,45,2019-08-13,2019-07-25,2019-04-24
126338,1199179,5458,491.22,227.5986,50,,63,2019-08-09,2019-07-17,2019-05-26
126338,1199183,7752,852.72,435.6624,,173.6448,1244,2019-09-28,2019-09-07,2019-06-09
126338,1199188,1825,180.675,100.9225,50,33.7625,910,2019-09-02,2019-08-13,2019-06-07
126340,1199192,7503,600.24,312.1248,,,798,2021-01-03,2020-12-29,2020-12-12
126340,1199197,7441,870.597,335.5891,50,116.8237,594,2021-01-15,2021-01-14,2020-12-11
126340,1199198,1970,187.15,96.924,50,39.794,1057,2021-02-07,2021-02-03,2021-01-18
126340,1199203,6622,589.358,349.6416,100,,1032,2021-06-26,2021-05-28,2021-04-02
126340,1199205,7395,635.97,366.0525,100,140.505,712,2021-03-19,2021-03-07,2020-12-28
126340,1199209,5847,625.629,266.6232,100,146.175,706,2021-06-03,2021-05-24,2021-02-25
126340,1199215,3533,423.96,180.5363,50,67.4803,519,2020-12-20,2020-11-23,2020-11-13
126340,1199219,6003,558.279,355.3776,150,129.6648,555,2021-05-12,2021-04-15,2021-02-27
126340,1199220,3835,452.53,192.517,,,712,2021-01-25,2021-01-10,2021-01-04
126341,1199226,7189,682.955,387.4871,50,178.2872,1032,2022-01-05,2021-12-22,2021-12-01
126341,1199229,8070,911.91,376.869,50,144.453,834,2022-01-29,2022-01-20,2021-10-15
126341,1199233,7332,659.88,434.7876,50,144.4404,449,2021-12-29,2021-12-12,2021-11-23
126341,1199235,2720,277.44,118.32,,,127,2022-01-12,2022-01-05,2021-10-04
126341,1199238,4548,486.636,265.6032,100,101.8752,985,2021-12-24,2021-12-11,2021-11-15
126341,1199239,3675,334.425,171.255,150,80.4825,451,2022-05-17,2022-04-18,2022-01-20
