order_id,order_created_date,transaction_value,commission,processing_cost,promocode_cost,integration_cost,user_id,user_created_date,user_region_code
1190810,2021-04-30,5230,606.68,255.747,50,,125856,2021-02-19,fr
1190805,2021-04-10,3453,283.146,162.291,50,,125856,2021-02-19,fr
1190928,2021-04-18,1519,145.824,80.2032,150,,125865,2021-03-14,en
1190912,2021-04-19,5912,472.96,344.6696,150,109.9632,125865,2021-03-14,en
1190907,2021-04-27,4525,380.1,270.595,100,106.79,125865,2021-03-14,en
1190903,2021-04-18,6826,791.816,277.1356,100,,125865,2021-03-14,en
1191003,2021-04-27,2387,212.443,104.0732,,51.3205,125869,2020-12-08,de
1191054,2021-04-26,4596,528.54,237.6132,50,88.2432,125871,2021-03-11,ua
1191130,2021-04-22,5792,469.152,322.6144,,99.0432,125877,2021-02-10,de
1191439,2021-04-01,5875,699.125,265.55,,91.0625,125896,2021-02-18,ru
1191752,2021-04-11,7948,850.436,473.7008,150,192.3416,125908,2020-10-21,fr
1191736,2021-04-23,5724,681.156,341.7228,,95.5908,125908,2020-10-21,fr
1191728,2021-04-14,7205,770.935,422.213,100,,125908,2020-10-21,fr
1191726,2021-04-07,3424,390.336,178.3904,,,125908,2020-10-21,fr
1192151,2021-04-20,2398,268.576,119.6602,100,58.2714,125933,2021-02-04,ua
1192144,2021-04-24,6620,655.38,280.026,50,133.724,125933,2021-02-04,ua
1192296,2021-04-25,5078,421.474,208.198,,120.3486,125939,2020-10-29,it
1192391,2021-04-22,5764,610.984,236.9004,100,103.1756,125944,2020-11-13,en
1192367,2021-04-06,1969,175.241,96.481,,,125944,2020-11-13,en
1192524,2021-04-23,5657,475.188,235.3312,100,105.7859,125951,2020-10-31,fr
1192650,2021-04-28,8353,793.535,437.6972,100,,125958,2021-04-24,en
1192781,2021-04-18,7088,772.592,340.9328,100,164.4416,125969,2021-03-21,en
1192943,2021-04-27,8097,817.797,332.7867,150,152.2236,125974,2021-02-20,se
1192933,2021-04-08,5708,496.596,298.5284,,,125974,2021-02-20,se
1192954,2021-04-01,5218,605.288,293.7734,50,,125976,2020-11-09,en
1193042,2021-04-10,3633,366.933,167.8446,,86.8287,125981,2021-02-09,ru
1193036,2021-04-15,4850,562.6,233.285,50,74.205,125981,2021-02-09,ru
1193101,2021-04-30,4018,401.8,189.2478,150,,125983,2020-11-25,en
1193098,2021-04-15,8143,749.156,377.0209,,153.9027,125983,2020-11-25,en
1193343,2021-04-28,4496,382.16,251.3264,100,75.0832,126000,2021-03-14,de
1193532,2021-04-07,2549,224.312,151.1557,100,51.9996,126011,2021-03-10,en
1193529,2021-04-03,4032,395.136,167.7312,100,,126011,2021-03-10,en
1193658,2021-04-24,3398,278.636,182.1328,150,,126023,2021-01-13,en
1193906,2021-04-21,6226,529.21,329.978,,98.3708,126035,2021-03-30,de
1193904,2021-04-02,2884,268.212,152.852,50,48.4512,126035,2021-03-30,de
1193899,2021-04-09,5968,668.416,323.4656,150,105.0368,126035,2021-03-30,de
1193895,2021-04-14,4431,451.962,255.2256,,82.8597,126035,2021-03-30,de
1194002,2021-04-12,4220,388.24,226.192,,,126038,2020-12-14,no
1193987,2021-04-29,7702,770.2,371.2364,50,155.5804,126038,2020-12-14,no
1194204,2021-04-20,4470,531.93,253.002,100,,126048,2020-12-11,it
1194244,2021-04-07,4558,373.756,211.0354,50,,126049,2020-11-12,es
1194241,2021-04-09,6997,671.712,418.4206,100,,126049,2020-11-12,es
1194450,2021-04-29,2407,211.816,124.2012,,40.1969,126060,2021-04-12,ru
1194430,2021-04-23,3095,362.115,164.654,50,64.995,126060,2021-04-12,ru
1194538,2021-04-13,6018,487.458,324.972,50,93.279,126065,2021-03-02,en
1194619,2021-04-11,6338,684.504,304.224,100,,126070,2021-03-21,en
1194933,2021-04-07,2101,168.08,106.9409,50,40.1291,126087,2020-11-21,de
1194926,2021-04-30,2984,277.512,154.2728,,66.8416,126087,2020-11-21,de
1194911,2021-04-07,4470,509.58,197.574,100,105.939,126087,2020-11-21,de
1194909,2021-04-21,5097,499.506,249.2433,150,111.1146,126087,2020-11-21,de
1194956,2021-04-06,8134,732.06,464.4514,,177.3212,126088,2020-09-24,en
1195474,2021-04-15,4905,568.98,258.984,150,92.214,126116,2020-12-16,en
1195548,2021-04-03,5545,510.14,326.6005,100,101.4735,126120,2020-09-29,de
1195937,2021-04-22,7404,636.744,410.922,50,154.7436,126141,2021-01-22,ua
1195911,2021-04-17,4869,579.411,226.4085,100,,126141,2021-01-22,ua
1195965,2021-04-18,7270,814.24,428.203,100,112.685,126144,2020-12-15,se
1196222,2021-04-21,2024,206.448,100.188,100,44.9328,126159,2021-02-22,ua
1196194,2021-04-15,7014,645.288,337.3734,,109.4184,126159,2021-02-22,ua
1196186,2021-04-08,7819,867.909,426.1355,,,126159,2021-02-22,ua
1196512,2021-04-18,7775,746.4,455.615,50,154.7225,126180,2020-10-03,en
1196482,2021-04-16,4889,488.9,268.4061,150,91.9132,126180,2020-10-03,en
1196558,2021-04-19,1791,175.518,101.5497,150,37.4319,126184,2021-02-18,ua
1196728,2021-04-25,6039,513.315,359.3205,50,117.1566,126194,2021-04-05,en
1196990,2021-04-17,7573,673.997,305.1919,50,184.7812,126209,2021-02-11,fr
1197027,2021-04-12,1676,147.488,70.2244,50,,126212,2021-01-15,fr
1197402,2021-04-30,4865,515.69,209.6815,50,118.2195,126233,2020-11-25,de
1198539,2021-04-22,4030,342.55,162.409,,73.346,126306,2021-02-25,fr
1198659,2021-04-27,1539,153.9,88.8003,150,26.4708,126309,2020-10-19,fr
1199203,2021-04-02,6622,589.358,349.6416,100,,126340,2020-10-20,no
1199415,2021-04-15,1893,215.802,99.9504,50,45.6213,126350,2021-02-09,en
1199412,2021-04-09,5394,485.46,310.6944,100,,126350,2021-02-09,en
1199499,2021-04-30,3665,392.155,180.318,100,84.6615,126354,2021-02-04,de
1199497,2021-04-21,1856,211.584,79.4368,150,37.6768,126354,2021-02-04,de
1199489,2021-04-11,1814,177.772,99.0444,150,,126354,2021-02-04,de
1200379,2021-04-28,3315,374.595,160.1145,150,54.6975,126415,2020-12-06,en
1201020,2021-04-01,7431,653.928,369.3207,150,,126450,2021-01-28,ua
1201244,2021-04-21,7051,754.457,283.4502,50,125.5078,126462,2020-12-01,fr
1201856,2021-04-07,7224,621.264,353.2536,100,109.8048,126496,2020-10-03,ua
1201847,2021-04-10,3352,271.512,159.22,,52.9616,126496,2020-10-03,ua
1202370,2021-04-09,8165,734.85,484.1845,,170.6485,126526,2020-12-21,en
1202354,2021-04-14,2380,226.1,99.96,100,36.89,126526,2020-12-21,en
1202427,2021-04-25,4151,423.402,212.1161,150,95.473,126529,2020-11-20,en
1202670,2021-04-10,4118,428.272,183.251,50,65.888,126542,2020-10-27,fr
1202669,2021-04-11,1919,226.442,87.3145,50,34.3501,126542,2020-10-27,fr
1202665,2021-04-29,3716,434.772,160.1596,150,76.178,126542,2020-10-27,fr
1202657,2021-04-09,4512,478.272,247.7088,,,126542,2020-10-27,fr
1202802,2021-04-30,7625,678.625,350.75,50,125.8125,126549,2020-11-23,fr
1202796,2021-04-11,4926,438.414,241.374,50,,126549,2020-11-23,fr
1202791,2021-04-14,8157,677.031,370.3278,,161.5086,126549,2020-11-23,fr
1202780,2021-04-08,6683,568.055,306.0814,50,139.0064,126549,2020-11-23,fr
1202837,2021-04-01,3947,351.283,197.7447,150,73.8089,126552,2020-12-23,de
1202816,2021-04-26,8382,1005.84,438.3786,100,180.213,126552,2020-12-23,de
1202915,2021-04-19,7904,861.536,435.5104,150,,126556,2021-02-07,en
1202894,2021-04-29,7236,759.78,431.2656,,112.158,126556,2021-02-07,en
1203066,2021-04-22,3761,421.232,174.5104,,86.8791,126563,2020-12-03,ua
1203083,2021-04-27,4635,412.515,275.319,150,,126565,2021-03-12,en
1203218,2021-04-09,2486,298.32,104.6606,150,41.5162,126571,2020-10-04,en
1203261,2021-04-14,2598,296.172,113.5326,100,40.7886,126572,2021-03-03,ua
1203260,2021-04-28,4084,469.66,173.57,50,73.1036,126572,2021-03-03,ua
1203249,2021-04-02,3002,297.198,171.114,,53.4356,126572,2021-03-03,ua
1203527,2021-04-17,3997,347.739,199.85,150,,126582,2021-01-27,ua
1203518,2021-04-15,3795,352.935,190.8885,,,126582,2021-01-27,ua
1203726,2021-04-24,1896,183.912,96.1272,50,,126592,2021-03-02,en
1203725,2021-04-20,1617,171.402,87.4797,100,32.34,126592,2021-03-02,en
1203715,2021-04-20,8218,953.288,354.1958,,169.2908,126592,2021-03-02,en
1203704,2021-04-01,1518,153.318,75.9,,,126592,2021-03-02,en
1203841,2021-04-08,6629,636.384,287.6986,100,122.6365,126599,2020-10-18,en
1203956,2021-04-11,5333,639.96,243.1848,150,,126604,2021-01-07,en
1203940,2021-04-25,5994,569.43,292.5072,100,,126604,2021-01-07,en
1204005,2021-04-28,4847,499.241,248.1664,150,78.5214,126607,2020-10-15,en
1203979,2021-04-08,7337,682.341,432.1493,,144.5389,126607,2020-10-15,en
1204339,2021-04-03,8327,857.681,382.2093,,189.0229,126626,2020-11-29,se
1204322,2021-04-19,8270,736.03,482.968,,,126626,2020-11-29,se
1204453,2021-04-14,8485,933.35,379.2795,150,,126632,2020-11-01,ru
1204443,2021-04-23,6944,743.008,415.9456,100,151.3792,126632,2020-11-01,ru
1204437,2021-04-02,4929,537.261,270.1092,,83.793,126632,2020-11-01,ru
1204435,2021-04-04,1515,169.68,80.295,50,34.0875,126632,2020-11-01,ru
1204525,2021-04-25,4601,515.312,236.4914,50,110.424,126638,2021-02-25,fr
1204629,2021-04-26,3976,377.72,175.3416,150,64.8088,126643,2020-11-29,ua
1204618,2021-04-21,2644,256.468,106.0244,,56.0528,126643,2020-11-29,ua
1204605,2021-04-18,6581,737.072,383.6723,100,102.0055,126643,2020-11-29,ua
1204666,2021-04-25,3283,384.111,163.4934,150,76.1656,126647,2021-01-20,de
1204720,2021-04-09,1509,146.373,80.8824,50,,126648,2020-12-05,en
1204961,2021-04-16,4746,569.52,268.149,150,,126659,2021-01-01,ru
1205201,2021-04-01,8233,946.795,459.4014,,190.1823,126677,2020-11-15,ua
1205193,2021-04-29,6366,757.554,290.9262,100,108.222,126677,2020-11-15,ua
1205304,2021-04-06,7302,730.2,394.308,150,175.248,126683,2020-11-13,en
1205283,2021-04-26,1941,215.451,105.3963,100,31.6383,126683,2020-11-13,en
1205351,2021-04-10,6704,750.848,342.5744,100,126.0352,126688,2020-12-22,ua
1205432,2021-04-30,4323,497.145,254.6247,100,92.0799,126691,2020-12-12,en
1205487,2021-04-20,3607,331.844,156.9045,,67.4509,126693,2021-02-02,de
1205478,2021-04-11,3390,376.29,173.568,50,,126693,2021-02-02,de
1205697,2021-04-09,1776,170.496,106.0272,50,,126705,2020-11-06,se
1205693,2021-04-17,4780,559.26,210.798,,101.814,126705,2020-11-06,se
1205682,2021-04-09,5285,549.64,226.198,100,107.814,126705,2020-11-06,se
1205809,2021-04-09,8368,945.584,486.1808,150,,126711,2020-10-27,de
1206150,2021-04-13,3356,396.008,150.0132,100,72.4896,126731,2020-11-03,en
1206145,2021-04-19,5216,568.544,265.4944,,,126731,2020-11-03,en
1206221,2021-04-08,3613,422.721,204.4958,50,,126736,2020-10-19,en
1206206,2021-04-19,7808,694.912,356.8256,100,142.1056,126736,2020-10-19,en
1206374,2021-04-17,6367,560.296,310.0729,,154.7181,126743,2020-11-27,en
1206368,2021-04-15,2668,256.128,112.3228,150,58.9628,126743,2020-11-27,en
1206354,2021-04-13,6738,714.228,270.8676,150,124.653,126743,2020-11-27,en
1206346,2021-04-25,3912,442.056,217.116,150,,126743,2020-11-27,en
1206338,2021-04-05,3016,283.504,173.1184,150,61.5264,126743,2020-11-27,en
1206680,2021-04-20,2032,219.456,117.4496,150,32.1056,126763,2020-12-17,ua
1206671,2021-04-01,7266,842.856,382.9182,150,180.9234,126763,2020-12-17,ua
1207028,2021-04-30,6584,684.736,296.28,,115.22,126785,2021-02-10,en
1206987,2021-04-17,7249,587.169,371.1488,50,,126785,2021-02-10,en
1207242,2021-04-21,5890,647.9,253.27,150,113.677,126798,2020-12-16,no
1207895,2021-04-06,4220,375.58,175.974,50,,126833,2020-10-28,fr
1208139,2021-04-10,7817,883.321,367.399,50,,126845,2021-01-16,fr
1208130,2021-04-10,4340,486.08,256.06,100,65.1,126845,2021-01-16,fr
1208375,2021-04-14,2412,277.38,127.3536,100,44.3808,126862,2020-11-13,en
1209071,2021-04-18,2682,230.652,153.1422,,42.1074,126912,2020-12-30,ua
1209105,2021-04-07,7588,751.212,333.1132,,157.0716,126913,2020-12-10,de
1209281,2021-04-03,5549,482.763,269.1265,50,98.2173,126921,2020-11-27,it
1209297,2021-04-04,5217,433.011,251.4594,150,78.7767,126922,2021-01-20,fr
1209460,2021-04-23,1811,213.698,103.4081,150,34.9523,126933,2021-03-02,en
1209563,2021-04-20,6874,639.282,296.9568,50,,126939,2020-11-19,en
1209561,2021-04-30,6618,608.856,385.8294,150,149.5668,126939,2020-11-19,en
1209549,2021-04-18,6272,620.928,279.104,100,144.256,126939,2020-11-19,en
1209869,2021-04-29,4927,527.189,273.9412,50,,126953,2021-02-01,en
1210065,2021-04-02,2310,187.11,99.33,150,45.969,126965,2020-12-17,ru
1210052,2021-04-23,3757,394.485,190.4799,,58.6092,126965,2020-12-17,ru
1210045,2021-04-23,3290,325.71,167.79,50,,126965,2020-12-17,ru
1210043,2021-04-01,8396,772.432,355.1508,50,155.326,126965,2020-12-17,ru
1210127,2021-04-07,1970,200.94,100.076,100,40.385,126968,2021-01-09,ua
1210112,2021-04-01,6478,744.97,313.5352,100,,126968,2021-01-09,ua
1210403,2021-04-20,2486,231.198,135.9842,100,,126987,2020-10-08,ru
1210681,2021-04-08,3719,301.239,195.6194,50,74.7519,127002,2020-11-19,de
1210891,2021-04-04,5104,546.128,247.0336,50,108.7152,127019,2021-01-18,ru
1210874,2021-04-29,1710,169.29,82.764,50,,127019,2021-01-18,ru
1211244,2021-04-18,2828,330.876,148.7528,150,66.7408,127040,2020-09-30,se
1211355,2021-04-26,8463,914.004,459.5409,100,,127045,2020-12-29,en
1211379,2021-04-03,6477,680.085,318.0207,,,127048,2021-01-14,en
1211377,2021-04-22,5517,491.013,294.0561,,91.0305,127048,2021-01-14,en
1211373,2021-04-11,2590,292.67,110.852,,42.476,127048,2021-01-14,en
1211403,2021-04-19,4262,366.532,211.3952,50,,127048,2021-01-14,en
1211747,2021-04-12,4381,481.91,239.6407,50,99.4487,127071,2021-02-21,en
1211728,2021-04-30,2268,190.512,102.9672,,43.7724,127071,2021-02-21,en
1211800,2021-04-15,6265,632.765,286.3105,,115.9025,127072,2020-10-20,se
1211776,2021-04-28,7042,781.662,288.722,50,163.3744,127072,2020-10-20,se
1211889,2021-04-22,5832,484.056,321.3432,,138.2184,127077,2020-11-05,ru
1211880,2021-04-28,4214,493.038,229.663,50,,127077,2020-11-05,ru
1212137,2021-04-19,8084,937.744,415.5176,150,176.2312,127089,2020-12-16,es
1212586,2021-04-16,3293,372.109,144.5627,150,68.8237,127116,2021-01-11,ua
1212578,2021-04-12,4252,437.956,197.718,100,82.0636,127116,2021-01-11,ua
1212699,2021-04-08,2849,319.088,149.5725,,49.8575,127121,2020-10-29,en
1212698,2021-04-14,4399,510.284,196.6353,150,96.3381,127121,2020-10-29,en
1212772,2021-04-22,3198,348.582,134.316,,,127124,2021-02-20,fr
1212795,2021-04-29,7959,955.08,329.5026,50,178.2816,127126,2021-01-16,ua
1213150,2021-04-07,8118,665.676,405.0882,100,129.888,127143,2021-03-17,en
1213652,2021-04-04,7977,925.332,402.0408,,,127172,2020-11-10,se
1213783,2021-04-10,4824,520.992,286.0632,100,,127177,2020-12-03,en
1213778,2021-04-20,6586,757.39,325.3484,100,117.2308,127177,2020-12-03,en
1213775,2021-04-29,2276,227.6,103.3304,50,51.4376,127177,2020-12-03,en
1213768,2021-04-11,2367,198.828,123.084,,44.973,127177,2020-12-03,en
1213883,2021-04-30,3389,298.232,144.0325,100,,127182,2020-11-14,ru
1213877,2021-04-02,5278,496.132,264.9556,50,99.7542,127182,2020-11-14,ru
1214483,2021-04-06,5905,649.55,325.3655,100,110.4235,127213,2021-03-25,en
1214478,2021-04-13,6379,529.457,269.8317,50,106.5293,127213,2021-03-25,en
1214805,2021-04-29,7467,754.167,388.284,,129.9258,127232,2021-02-14,ua
1214859,2021-04-23,4780,525.8,227.05,,,127236,2021-03-16,no
1214850,2021-04-13,6972,557.76,338.142,50,,127236,2021-03-16,no
1214846,2021-04-16,6876,577.584,380.9304,150,160.2108,127236,2021-03-16,no
1215275,2021-04-12,3880,384.12,171.108,150,88.852,127262,2020-11-08,it
1215271,2021-04-15,8316,731.808,404.1576,50,143.0352,127262,2020-11-08,it
1215266,2021-04-28,3094,253.708,135.2078,100,,127262,2020-11-08,it
1216038,2021-04-10,5768,576.8,237.6416,150,115.9368,127306,2020-11-28,en
1216023,2021-04-04,5136,590.64,246.528,100,,127306,2020-11-28,en
1216213,2021-04-06,5306,551.824,233.9946,50,127.8746,127318,2021-01-20,ru
1216203,2021-04-08,4684,524.608,254.3412,50,89.4644,127318,2021-01-20,ru
1216684,2021-04-04,6783,651.168,293.7039,50,,127346,2020-11-27,it
1216683,2021-04-18,3363,285.855,196.3992,150,52.7991,127346,2020-11-27,it
1216820,2021-04-25,2719,323.561,115.2856,150,45.1354,127353,2021-02-21,en
1216974,2021-04-04,8222,970.196,401.2336,150,,127362,2021-01-08,no
1216970,2021-04-30,3311,367.521,165.8811,50,,127362,2021-01-08,no
1216964,2021-04-27,2615,243.195,117.675,150,,127362,2021-01-08,no
1216959,2021-04-24,6666,673.266,387.2946,,105.3228,127362,2021-01-08,no
1217019,2021-04-11,4261,472.971,226.2591,50,67.3238,127365,2020-11-23,ua
1217095,2021-04-08,6700,737,383.24,50,159.46,127371,2020-11-26,ua
1217085,2021-04-16,6606,746.478,273.4884,100,144.6714,127371,2020-11-26,ua
1217467,2021-04-14,4513,518.995,243.702,150,89.8087,127388,2021-03-18,en
1217510,2021-04-24,3244,350.352,193.9912,100,,127391,2021-02-20,es
1217502,2021-04-11,3203,285.067,182.2507,100,63.7397,127391,2021-02-20,es
1217715,2021-04-04,5255,609.58,263.2755,150,,127398,2020-10-22,no
1217686,2021-04-03,5134,590.41,228.9764,,109.8676,127398,2020-10-22,no
1217818,2021-04-03,1839,189.417,87.3525,50,34.7571,127405,2020-12-23,en
1217845,2021-04-15,5139,452.232,275.9643,150,,127406,2021-02-26,en
1217943,2021-04-13,6533,640.234,320.117,50,153.5255,127413,2021-03-02,ru
1217936,2021-04-10,4765,514.62,251.1155,,,127413,2021-03-02,ru
1218861,2021-04-25,5886,582.714,346.6854,,,127471,2021-01-27,de
1218912,2021-04-15,5334,634.746,293.37,50,,127473,2021-03-14,ua
1219289,2021-04-13,5840,525.6,245.864,150,142.496,127499,2020-12-14,ua
1219283,2021-04-03,8303,722.361,440.8893,50,,127499,2020-12-14,ua
1219281,2021-04-01,3195,357.84,167.418,,58.788,127499,2020-12-14,ua
1219329,2021-04-18,8115,835.845,486.0885,50,191.514,127500,2021-02-15,de
1219312,2021-04-17,6088,499.216,289.18,50,112.0192,127500,2021-02-15,de
1219307,2021-04-06,1512,149.688,67.4352,150,32.508,127500,2021-02-15,de
1219414,2021-04-14,3217,270.228,166.6406,50,68.2004,127504,2020-11-09,es
1219495,2021-04-10,8496,849.6,474.0768,,151.2288,127512,2020-09-30,ua
1219568,2021-04-01,5638,473.592,323.6212,150,109.941,127514,2020-11-01,en
1219563,2021-04-05,7925,943.075,317.7925,150,182.275,127514,2020-11-01,en
1219595,2021-04-26,7464,813.576,311.9952,,120.9168,127517,2020-11-30,se
1220449,2021-04-27,3074,359.658,159.2332,150,55.0246,127571,2021-03-22,it
1220443,2021-04-21,4129,417.029,246.0884,100,,127571,2021-03-22,it
1220539,2021-04-18,7930,785.07,458.354,100,125.294,127575,2021-04-03,se
1220535,2021-04-06,8451,938.061,501.1443,100,,127575,2021-04-03,se
1222040,2021-04-29,4986,513.558,280.7118,50,98.7228,127666,2020-12-09,no
1222024,2021-04-22,8291,704.735,436.9357,,191.5221,127666,2020-12-09,no
1222102,2021-04-03,7485,748.5,402.693,,182.634,127669,2020-11-21,ua
1222145,2021-04-24,6025,554.3,250.64,100,139.1775,127670,2021-04-15,en
1222121,2021-04-25,6571,637.387,306.8657,100,,127670,2021-04-15,en
1222115,2021-04-19,2591,243.554,123.8498,150,,127670,2021-04-15,en
1222938,2021-04-11,4501,472.605,248.0051,100,88.2196,127715,2021-01-21,en
1223781,2021-04-29,4068,378.324,228.2148,50,,127769,2020-11-04,en
1223989,2021-04-26,6914,815.852,382.3442,150,,127784,2020-10-19,no
1223984,2021-04-24,6132,717.444,306.6,100,,127784,2020-10-19,no
1224151,2021-04-27,3072,261.12,150.528,50,,127797,2021-03-21,de
1224139,2021-04-09,1520,180.88,76.76,100,33.288,127797,2021-03-21,de
1224779,2021-04-21,3705,333.45,185.991,,,127836,2020-12-03,se
1224761,2021-04-19,4417,384.279,210.2492,,75.5307,127836,2020-12-03,se
1225032,2021-04-04,8187,712.269,424.9053,,134.2668,127852,2020-10-22,it
1225125,2021-04-29,6124,532.788,334.9828,150,112.0692,127857,2020-11-17,en
1225122,2021-04-02,3577,393.47,147.0147,100,85.848,127857,2020-11-17,en
1225466,2021-04-19,4886,483.714,258.4694,100,108.4692,127876,2020-12-16,ua
1225456,2021-04-24,4724,387.368,217.7764,,80.7804,127876,2020-12-16,ua
1225448,2021-04-05,7393,739.3,325.292,100,144.9028,127876,2020-12-16,ua
1225438,2021-04-10,6147,725.346,337.4703,50,97.7373,127876,2020-12-16,ua
1225598,2021-04-29,1532,139.412,67.408,,,127884,2021-03-14,ua
1225709,2021-04-04,1551,162.855,62.3502,,30.0894,127891,2021-02-21,en
1225706,2021-04-05,2581,286.491,110.4668,150,,127891,2021-02-21,en
1225698,2021-04-02,6811,783.265,326.2469,,105.5705,127891,2021-02-21,en
1225682,2021-04-10,2866,243.61,125.8174,50,,127891,2021-02-21,en
1225754,2021-04-13,4995,464.535,297.702,,,127894,2021-04-09,fr
1225833,2021-04-16,5807,685.226,343.1937,150,125.4312,127898,2021-03-15,de
1225811,2021-04-13,7032,703.2,419.1072,150,,127898,2021-03-15,de
1225808,2021-04-24,6639,604.149,349.2114,,106.8879,127898,2021-03-15,de
1225807,2021-04-01,5338,453.73,316.5434,50,124.9092,127898,2021-03-15,de
1225853,2021-04-11,3903,362.979,193.9791,150,70.254,127899,2021-01-10,en
1225846,2021-04-30,5073,537.738,276.4785,100,105.5184,127899,2021-01-10,en
1226158,2021-04-27,1669,153.548,75.105,150,,127918,2021-02-21,ua
1226155,2021-04-06,3187,350.57,162.537,100,50.992,127918,2021-02-21,ua
1226153,2021-04-19,7952,652.064,339.5504,,181.3056,127918,2021-02-21,ua
1226211,2021-04-02,8372,736.736,408.5536,100,,127922,2020-12-06,en
1226480,2021-04-28,6663,779.571,339.1467,,116.6025,127944,2020-12-13,it
1226731,2021-04-04,8086,687.31,392.9796,50,122.9072,127957,2020-09-17,no
1226882,2021-04-22,6815,770.095,395.27,100,160.834,127967,2020-11-28,en
1226874,2021-04-03,7609,867.426,318.0562,50,133.9184,127967,2020-11-28,en
1226905,2021-04-28,7705,862.96,405.283,150,121.739,127969,2021-02-16,ua
1226900,2021-04-13,3459,287.097,193.3581,,,127969,2021-02-16,ua
1227048,2021-04-21,6547,687.435,363.3585,150,115.8819,127978,2021-03-31,se
1227141,2021-04-11,6739,700.856,285.7336,,166.4533,127981,2020-10-10,de
1227132,2021-04-01,5486,499.226,262.7794,50,115.7546,127981,2020-10-10,de
1227122,2021-04-15,6397,607.715,259.7182,50,106.1902,127981,2020-10-10,de
1227112,2021-04-27,6145,712.82,292.502,,95.2475,127981,2020-10-10,de
1227215,2021-04-19,5871,686.907,263.0208,50,138.5556,127985,2021-02-24,en
1227206,2021-04-30,3334,286.724,157.6982,150,66.3466,127985,2021-02-24,en
1227275,2021-04-01,4378,450.934,194.3832,,94.5648,127988,2020-12-30,it
1227365,2021-04-17,4760,561.68,253.708,100,,127993,2021-01-05,en
1227354,2021-04-12,7647,665.289,362.4678,,147.5871,127993,2021-01-05,en
1227324,2021-04-08,8496,679.68,344.9376,100,197.1072,127993,2021-01-05,en
1227876,2021-04-16,4096,385.024,207.2576,,97.8944,128020,2020-11-30,en
1227862,2021-04-22,8466,719.61,454.6242,50,176.9394,128020,2020-11-30,en
1227980,2021-04-25,4249,433.398,184.8315,150,70.9583,128028,2021-02-13,en
1228161,2021-04-08,4010,449.12,225.763,100,,128037,2020-11-23,no
1228156,2021-04-26,6148,522.58,341.8288,,111.2788,128037,2020-11-23,no
1228152,2021-04-12,1793,143.44,107.2214,150,31.3775,128037,2020-11-23,no
1228307,2021-04-04,4194,436.176,177.4062,50,88.9128,128044,2020-11-18,it
1228299,2021-04-21,6620,774.54,355.494,100,132.4,128044,2020-11-18,it
1228294,2021-04-27,6251,606.347,321.9265,100,113.1431,128044,2020-11-18,it
1228280,2021-04-15,5154,587.556,270.585,,86.5872,128044,2020-11-18,it
1228279,2021-04-19,2372,213.48,121.9208,,49.812,128044,2020-11-18,it
1228273,2021-04-14,7009,820.053,301.387,150,160.5061,128044,2020-11-18,it
1228482,2021-04-24,3675,301.35,183.75,150,71.295,128058,2020-11-11,en
1228466,2021-04-04,3121,358.915,163.8525,150,68.3499,128058,2020-11-11,en
1228710,2021-04-10,6808,680.8,371.036,,136.16,128069,2021-03-09,se
1228702,2021-04-06,7010,750.07,409.384,100,161.931,128069,2021-03-09,se
1228872,2021-04-14,8294,787.93,456.17,,177.4916,128082,2021-01-22,ua
1229242,2021-04-14,4961,466.334,236.1436,,85.3292,128105,2021-01-28,en
1229233,2021-04-26,4007,348.609,220.385,150,,128105,2021-01-28,en
1229278,2021-04-15,8460,930.6,365.472,,156.51,128108,2021-01-06,en
1229423,2021-04-20,1819,156.434,84.2197,100,37.8352,128114,2021-01-25,se
1229417,2021-04-02,8085,929.775,377.5695,,,128114,2021-01-25,se
1229409,2021-04-22,3301,359.809,149.8654,100,68.9909,128114,2021-01-25,se
1229545,2021-04-06,1832,210.68,80.7912,150,38.2888,128122,2020-10-10,ua
1229542,2021-04-16,6393,658.479,331.7967,50,139.3674,128122,2020-10-10,ua
1229537,2021-04-13,5114,496.058,273.599,,88.4722,128122,2020-10-10,ua
1229669,2021-04-23,2372,284.64,127.6136,150,,128129,2020-11-03,ua
1229656,2021-04-18,4316,509.288,249.0332,,103.1524,128129,2020-11-03,ua
1229706,2021-04-13,6374,650.148,276.6316,150,99.4344,128132,2020-12-16,es
1229687,2021-04-07,2429,245.329,112.9485,100,54.8954,128132,2020-12-16,es
1230182,2021-04-23,2268,210.924,112.4928,100,36.9684,128158,2021-03-18,en
1230156,2021-04-25,6648,638.208,336.3888,100,142.932,128158,2021-03-18,en
1230353,2021-04-08,6845,588.67,349.7795,100,169.0715,128169,2021-03-13,ru
1230315,2021-04-05,2370,196.71,129.639,50,44.319,128169,2021-03-13,ru
1230475,2021-04-27,8119,949.923,414.8809,,,128177,2021-01-29,se
1230543,2021-04-23,7788,817.74,454.0404,100,134.7324,128180,2020-10-17,ru
1230527,2021-04-21,7168,637.952,319.6928,,143.36,128180,2020-10-17,ru
1230569,2021-04-02,6492,558.312,375.2376,50,116.2068,128182,2020-12-27,de
1230557,2021-04-09,4102,475.832,244.4792,100,,128182,2020-12-27,de
1230617,2021-04-29,2803,229.846,133.7031,100,55.2191,128183,2021-04-15,no
1230627,2021-04-19,5052,596.136,243.5064,50,,128184,2021-03-02,ua
1230626,2021-04-12,7888,733.584,431.4736,100,145.928,128184,2021-03-02,ua
